PJME_MW,hour,dayofweek,quarter,month,year,dayofyear,weekofmonth,weekofyear
30736.0,8,4,3,7,2018,201,20,29
29115.0,11,6,4,11,2005,324,20,46
32162.0,7,1,2,6,2010,152,1,22
34598.0,19,6,1,2,2011,37,6,5
34146.0,9,2,1,1,2005,5,5,1
41889.0,23,6,3,7,2011,212,31,30
47886.0,12,1,2,6,2010,180,29,26
30961.0,12,4,2,6,2017,153,2,22
45572.0,21,1,3,7,2015,188,7,28
34246.0,7,4,3,7,2007,201,20,29
29482.0,6,0,3,8,2010,228,16,33
33104.0,19,6,4,11,2003,334,30,48
40769.0,20,2,4,10,2002,275,2,40
39469.0,0,2,2,6,2005,180,29,26
46668.0,17,2,3,8,2006,221,9,32
25602.0,14,6,4,10,2002,300,27,43
43490.0,11,3,2,6,2006,180,29,26
27948.0,17,0,1,3,2016,88,28,13
32478.0,23,5,3,9,2010,268,25,38
37390.0,21,6,1,2,2006,43,12,6
31179.0,13,4,2,4,2013,109,19,16
34715.0,0,1,2,6,2015,167,16,25
33822.0,3,4,1,2,2011,42,11,6
36362.0,22,5,2,5,2007,146,26,21
31334.0,16,1,4,12,2002,358,24,52
26350.0,7,5,4,11,2010,310,6,44
32751.0,9,5,1,1,2013,5,5,1
31934.0,10,5,1,2,2004,59,28,9
23305.0,4,6,1,3,2008,76,16,11
29340.0,0,3,1,3,2011,69,10,10
39250.0,23,1,2,6,2010,180,29,26
50073.0,13,1,3,8,2016,229,16,33
27782.0,13,0,2,5,2017,128,8,19
30164.0,21,6,4,11,2010,318,14,45
22405.0,5,3,4,10,2005,293,20,42
28645.0,2,0,3,9,2011,248,5,36
31636.0,9,5,1,1,2015,3,3,1
43293.0,10,3,3,9,2010,245,2,35
53739.0,17,0,3,8,2002,231,19,34
31151.0,17,3,4,10,2003,303,30,44
35715.0,23,4,2,6,2006,153,2,22
24911.0,5,4,2,5,2015,149,29,22
29365.0,19,6,2,4,2018,105,15,15
24514.0,14,5,2,4,2016,121,30,17
39058.0,19,2,1,1,2010,20,20,3
35702.0,13,5,4,10,2007,279,6,40
35538.0,14,2,4,11,2008,324,19,47
39635.0,19,0,3,7,2004,208,26,31
22067.0,6,5,3,9,2008,264,20,38
22651.0,3,3,3,9,2012,257,13,37
33534.0,16,1,2,4,2007,107,17,16
34666.0,17,5,1,2,2007,48,17,7
40853.0,22,2,3,7,2008,205,23,30
26371.0,3,5,1,1,2017,14,14,2
33163.0,1,4,4,12,2010,344,10,49
31037.0,10,1,2,5,2011,137,17,20
27716.0,14,5,4,11,2006,329,25,47
32157.0,13,0,3,9,2003,272,29,40
33087.0,6,3,1,2,2010,35,4,5
29777.0,23,2,1,2,2008,37,6,6
35625.0,17,1,1,2,2005,32,1,5
46211.0,17,3,3,7,2013,185,4,27
25720.0,2,6,3,7,2003,201,20,29
33335.0,21,1,2,4,2013,99,9,15
43580.0,9,4,3,8,2009,233,21,34
39629.0,14,6,3,7,2007,210,29,30
46886.0,19,2,3,7,2003,197,16,29
24717.0,9,5,2,4,2018,118,28,17
28945.0,9,4,4,10,2014,283,10,41
33466.0,11,4,1,3,2015,72,13,11
39406.0,0,3,3,8,2007,214,2,31
24576.0,14,5,4,10,2015,283,10,41
35585.0,23,0,3,8,2016,221,8,32
21801.0,7,6,4,10,2005,289,16,41
21024.0,4,3,2,5,2014,128,8,19
29124.0,11,5,4,10,2004,304,30,44
37027.0,11,3,3,9,2005,265,22,38
43481.0,18,2,1,1,2012,4,4,1
50060.0,21,0,3,8,2002,224,12,33
27949.0,0,5,3,9,2007,272,29,39
36585.0,9,4,1,2,2003,52,21,8
33390.0,19,1,1,3,2005,88,29,13
20084.0,5,5,2,4,2016,93,2,13
26528.0,20,5,2,4,2012,98,7,14
33992.0,10,0,2,5,2015,131,11,20
41841.0,18,0,2,6,2011,171,20,25
29266.0,2,5,4,12,2008,348,13,50
26594.0,17,5,1,2,2002,54,23,8
31676.0,9,2,4,11,2011,334,30,48
20970.0,3,1,2,5,2014,140,20,21
35808.0,17,6,3,9,2013,251,8,36
38459.0,10,4,1,1,2011,28,28,4
30089.0,23,3,2,5,2014,135,15,20
32947.0,13,3,1,2,2013,59,28,9
26913.0,15,4,2,4,2016,106,15,15
31374.0,20,4,3,8,2002,242,30,35
29407.0,7,2,3,9,2011,250,7,36
26635.0,7,0,1,3,2016,88,28,13
50546.0,15,2,3,8,2004,217,4,32
29043.0,13,4,4,12,2014,360,26,52
24524.0,17,6,2,4,2010,94,4,13
28208.0,3,6,1,1,2006,15,15,2
23972.0,6,0,4,10,2014,300,27,44
22414.0,5,5,4,10,2009,283,10,41
29333.0,10,0,4,10,2017,303,30,44
27330.0,23,2,4,12,2014,358,24,52
44372.0,14,0,3,8,2012,240,27,35
38517.0,23,3,3,8,2017,229,17,33
30060.0,1,0,4,12,2013,350,16,51
33433.0,17,2,1,2,2017,32,1,5
24214.0,2,0,4,11,2002,329,25,48
28626.0,8,0,2,4,2013,119,29,18
29067.0,10,4,3,7,2015,184,3,27
36657.0,21,3,2,5,2007,130,10,19
33361.0,19,6,1,3,2012,64,4,9
30610.0,22,6,2,6,2004,172,20,25
35272.0,12,6,3,7,2017,197,16,28
26912.0,1,0,1,3,2008,84,24,13
26656.0,1,0,3,9,2015,250,7,37
31798.0,23,6,1,2,2013,55,24,8
42467.0,12,3,2,6,2005,167,16,24
32637.0,10,5,4,11,2007,321,17,46
23659.0,5,1,2,4,2013,113,23,17
33570.0,21,6,2,4,2004,95,4,14
36330.0,21,6,3,9,2011,268,25,38
35265.0,19,3,1,3,2013,80,21,12
23455.0,3,4,2,4,2009,107,17,16
22600.0,4,1,4,11,2015,321,17,47
33642.0,9,3,2,5,2012,152,31,22
23588.0,5,2,2,5,2008,149,28,22
33383.0,15,0,3,9,2007,260,17,38
34709.0,13,1,4,12,2011,361,27,52
21544.0,7,0,2,5,2004,152,31,23
31718.0,5,0,1,1,2005,31,31,5
22678.0,3,2,1,3,2007,87,28,13
32569.0,20,4,4,10,2004,296,22,43
36198.0,17,3,1,1,2003,2,2,1
35463.0,22,3,2,6,2015,169,18,25
31316.0,14,5,4,12,2014,347,13,50
36459.0,14,5,3,8,2005,239,27,34
33818.0,8,1,4,11,2008,316,11,46
35513.0,8,3,2,4,2008,94,3,14
33654.0,15,4,1,1,2013,11,11,2
24050.0,3,6,2,6,2016,178,26,25
36147.0,21,4,4,12,2013,361,27,52
34654.0,13,6,1,1,2005,30,30,4
28517.0,22,5,4,11,2008,320,15,46
28844.0,23,2,2,6,2012,158,6,23
53873.0,12,0,2,6,2008,161,9,24
37490.0,9,2,1,2,2011,47,16,7
35925.0,11,4,4,12,2008,347,12,50
39534.0,0,2,3,7,2003,190,9,28
33216.0,9,2,4,11,2012,326,21,47
33391.0,0,1,2,6,2004,167,15,25
28836.0,15,6,1,3,2005,72,13,10
37809.0,21,6,3,7,2006,204,23,29
36396.0,10,4,3,8,2005,238,26,34
21873.0,4,2,3,9,2002,268,25,39
31234.0,8,3,3,9,2004,274,30,40
25264.0,9,5,2,4,2016,107,16,15
22657.0,2,3,2,5,2014,142,22,21
27515.0,7,4,3,7,2011,182,1,26
31017.0,18,1,2,4,2011,109,19,16
51074.0,13,4,3,7,2002,200,19,29
37010.0,15,6,3,8,2008,244,31,35
32252.0,17,2,2,4,2007,115,25,17
38473.0,22,2,4,12,2009,364,30,53
25377.0,6,4,1,1,2004,2,2,1
27707.0,7,3,3,9,2002,255,12,37
29479.0,4,4,4,12,2013,361,27,52
33312.0,7,1,3,9,2005,263,20,38
25083.0,3,3,3,8,2008,234,21,34
26888.0,4,4,1,1,2017,20,20,3
33332.0,23,3,3,9,2004,260,16,38
33687.0,13,0,1,3,2003,90,31,14
31997.0,15,1,2,6,2018,156,5,23
31124.0,7,1,3,8,2006,234,22,34
30950.0,8,0,2,4,2018,92,2,14
29796.0,1,4,4,11,2014,325,21,47
28183.0,0,1,1,2,2018,58,27,9
27549.0,2,4,1,1,2013,18,18,3
21252.0,2,6,2,5,2005,142,22,20
35621.0,8,2,3,8,2005,222,10,32
34665.0,20,2,4,11,2006,319,15,46
35066.0,13,2,1,1,2016,6,6,1
40755.0,3,3,3,8,2006,215,3,31
27356.0,5,6,1,2,2010,59,28,8
26042.0,23,4,4,10,2013,291,18,42
30437.0,22,1,3,9,2003,273,30,40
47360.0,17,4,3,7,2004,184,2,27
27661.0,16,6,1,3,2018,84,25,12
28559.0,7,1,4,12,2015,363,29,53
38959.0,19,5,2,6,2016,177,25,25
30707.0,12,2,4,10,2014,295,22,43
34682.0,23,6,3,8,2014,243,31,35
31033.0,5,0,3,8,2006,219,7,32
27644.0,8,6,3,7,2007,189,8,27
35092.0,11,2,1,2,2010,55,24,8
36669.0,13,0,3,8,2014,230,18,34
44306.0,20,1,3,7,2012,192,10,28
29774.0,0,2,1,3,2008,79,19,12
23088.0,8,6,2,6,2004,172,20,25
21394.0,4,5,2,4,2006,112,22,16
28375.0,0,0,2,4,2007,106,16,16
47163.0,11,3,3,8,2010,217,5,31
23356.0,2,2,2,5,2005,124,4,18
25511.0,2,4,1,1,2003,10,10,2
31962.0,14,3,2,4,2006,103,13,15
29317.0,0,1,1,2,2008,50,19,8
37791.0,23,6,2,6,2017,162,11,23
21983.0,4,3,4,10,2013,304,31,44
38004.0,18,1,3,8,2017,220,8,32
31083.0,15,2,2,4,2011,96,6,14
27486.0,8,6,4,11,2007,322,18,46
37065.0,10,2,4,12,2003,337,3,49
31401.0,10,0,4,11,2009,334,30,49
22392.0,4,2,1,3,2007,87,28,13
25472.0,5,5,3,8,2008,243,30,35
27594.0,3,3,1,3,2010,63,4,9
36998.0,14,5,2,6,2009,178,27,26
24759.0,6,5,3,9,2002,264,21,38
27232.0,7,2,3,9,2015,259,16,38
43929.0,12,2,3,8,2003,239,27,35
51307.0,16,1,3,7,2007,212,31,31
32901.0,22,3,4,11,2002,311,7,45
28577.0,7,3,2,4,2006,117,27,17
21685.0,2,6,3,9,2012,260,16,37
32453.0,11,4,2,6,2003,157,6,23
34431.0,16,3,1,2,2010,35,4,5
32255.0,13,3,4,10,2011,286,13,41
30508.0,9,0,4,11,2014,328,24,48
35614.0,12,5,4,10,2002,278,5,40
36362.0,8,1,1,3,2011,88,29,13
25058.0,4,1,1,1,2013,15,15,3
29873.0,9,0,2,5,2009,131,11,20
33407.0,10,2,2,4,2008,100,9,15
33550.0,10,1,2,4,2013,92,2,14
23479.0,5,5,1,2,2002,47,16,7
22645.0,1,3,2,4,2017,103,13,15
29424.0,11,6,1,1,2015,4,4,1
27150.0,17,5,1,3,2009,66,7,10
20775.0,4,5,4,11,2015,311,7,45
38509.0,11,3,3,7,2004,197,15,29
31606.0,11,4,4,12,2004,366,31,53
23668.0,6,3,2,6,2003,156,5,23
29261.0,5,1,1,1,2002,8,8,2
21903.0,4,6,3,9,2010,248,5,35
24622.0,8,6,3,9,2015,263,20,38
31919.0,18,0,4,10,2006,289,16,42
44964.0,20,1,2,6,2015,167,16,25
24251.0,8,6,4,11,2017,323,19,46
37600.0,13,2,4,12,2005,355,21,51
26574.0,16,6,2,5,2005,149,29,21
36776.0,9,1,3,9,2012,248,4,36
32285.0,22,1,1,3,2007,72,13,11
45145.0,12,1,3,7,2003,203,22,30
29801.0,17,2,2,4,2017,102,12,15
32272.0,14,3,2,5,2003,149,29,22
37867.0,8,3,1,1,2006,19,19,3
32634.0,14,3,3,9,2015,267,24,39
26109.0,20,6,2,4,2017,113,23,16
37389.0,9,1,3,8,2017,234,22,34
38335.0,0,4,1,1,2009,16,16,3
37030.0,20,5,3,7,2013,208,27,30
28687.0,9,5,2,4,2005,92,2,13
31219.0,17,3,2,4,2006,103,13,15
26994.0,8,5,2,5,2011,148,28,21
37351.0,4,2,1,1,2014,29,29,5
30131.0,23,4,3,9,2003,248,5,36
29707.0,8,6,1,2,2011,37,6,5
25703.0,7,3,2,4,2015,120,30,18
25337.0,12,6,2,5,2003,124,4,18
31551.0,16,3,2,4,2003,100,10,15
26135.0,2,3,4,12,2005,335,1,48
23047.0,2,2,2,5,2007,122,2,18
28602.0,21,4,4,10,2016,288,14,41
36324.0,18,2,1,3,2011,68,9,10
27637.0,15,6,2,4,2008,111,20,16
38821.0,19,3,4,12,2011,363,29,52
33986.0,11,2,1,2,2005,40,9,6
29915.0,19,4,1,2,2017,55,24,8
28347.0,7,1,4,10,2011,298,25,43
37161.0,19,5,3,9,2002,264,21,38
28742.0,13,5,4,10,2006,280,7,40
33100.0,16,2,1,3,2005,75,16,11
33430.0,13,6,1,2,2004,39,8,6
32183.0,12,4,4,11,2014,318,14,46
32101.0,21,2,1,1,2003,1,1,1
38141.0,12,3,1,2,2015,36,5,6
35947.0,19,0,1,2,2012,51,20,8
30795.0,5,4,3,7,2007,208,27,30
33157.0,15,0,1,3,2006,65,6,10
29898.0,11,5,4,11,2008,320,15,46
38571.0,13,1,4,12,2013,351,17,51
27648.0,2,5,1,1,2017,28,28,4
21829.0,1,6,3,9,2013,258,15,37
35464.0,5,1,1,1,2016,5,5,1
25726.0,16,5,4,11,2013,306,2,44
33274.0,20,5,4,11,2005,323,19,46
30427.0,22,6,2,6,2005,170,19,24
38886.0,19,2,4,12,2016,356,21,51
39097.0,14,3,4,12,2016,350,15,50
43837.0,21,4,1,1,2014,3,3,1
23387.0,8,5,2,6,2002,159,8,23
29121.0,18,1,2,4,2014,98,8,15
35109.0,3,3,4,12,2017,362,28,52
46879.0,15,5,3,7,2016,198,16,28
28911.0,13,4,4,10,2014,297,24,43
34775.0,11,0,3,9,2009,257,14,38
22843.0,17,6,2,4,2003,110,20,16
25264.0,3,4,3,9,2014,255,12,37
31152.0,15,6,3,8,2017,218,6,31
35959.0,12,1,1,1,2004,13,13,3
26753.0,13,6,4,11,2013,314,10,45
34775.0,21,3,3,9,2012,271,27,39
39861.0,21,0,4,12,2003,349,15,51
32359.0,12,2,4,11,2010,328,24,47
38411.0,10,0,3,8,2012,240,27,35
28351.0,23,3,1,3,2006,89,30,13
39204.0,16,0,3,9,2005,269,26,39
40490.0,10,1,3,7,2008,211,29,31
31061.0,9,4,3,9,2002,270,27,39
31950.0,23,2,4,12,2010,335,1,48
22038.0,7,6,2,4,2010,101,11,14
31821.0,11,4,4,11,2011,308,4,44
33927.0,2,6,3,9,2016,255,11,36
33091.0,19,2,2,4,2014,120,30,18
42323.0,13,1,3,8,2016,222,9,32
34991.0,7,4,1,3,2011,84,25,12
35845.0,12,4,3,7,2014,206,25,30
32774.0,19,6,4,11,2006,316,12,45
24376.0,10,6,2,4,2002,104,14,15
33881.0,16,1,1,1,2017,24,24,4
33911.0,11,0,1,2,2002,49,18,8
37704.0,8,3,1,1,2017,5,5,1
31473.0,8,1,2,5,2005,123,3,18
34260.0,20,6,1,3,2005,72,13,10
47306.0,17,0,3,7,2015,208,27,31
28715.0,23,0,1,2,2017,58,27,9
31375.0,13,2,1,3,2004,63,3,10
20713.0,5,0,3,9,2017,254,11,37
26607.0,7,3,3,9,2014,261,18,38
49186.0,19,2,3,8,2004,217,4,32
27516.0,23,3,4,10,2014,303,30,44
41572.0,15,0,3,7,2018,190,9,28
35134.0,11,4,4,12,2014,339,5,49
32997.0,10,6,1,2,2013,48,17,7
33840.0,20,0,2,6,2010,158,7,23
41211.0,14,1,1,1,2004,27,27,5
22246.0,5,5,3,8,2014,242,30,35
20721.0,4,0,2,5,2003,125,5,19
21902.0,3,4,4,10,2011,294,21,42
32684.0,23,3,1,2,2017,33,2,5
36747.0,13,3,3,9,2015,260,17,38
34514.0,14,3,1,2,2004,57,26,9
32502.0,23,2,1,3,2007,80,21,12
34939.0,13,1,1,2,2011,46,15,7
35469.0,20,2,1,2,2013,58,27,9
32478.0,2,3,3,8,2016,231,18,33
26648.0,23,6,2,4,2006,113,23,16
31106.0,1,6,1,2,2008,55,24,8
24428.0,1,2,4,10,2004,294,20,43
36007.0,11,3,1,2,2006,54,23,8
21099.0,2,6,4,10,2012,302,28,43
35136.0,18,1,1,3,2017,73,14,11
34336.0,22,6,2,6,2007,161,10,23
35769.0,12,2,1,3,2014,64,5,10
39006.0,21,3,2,6,2011,181,30,26
32536.0,14,5,1,3,2014,60,1,9
25134.0,1,2,2,4,2014,106,16,16
32435.0,0,6,1,2,2018,35,4,5
27739.0,14,5,4,12,2017,336,2,48
25652.0,5,0,4,12,2007,358,24,52
26481.0,0,1,1,3,2016,75,15,11
30706.0,10,3,2,4,2017,96,6,14
38040.0,20,0,1,2,2009,33,2,6
19887.0,6,6,2,4,2004,109,18,16
32565.0,8,2,3,7,2018,185,4,27
30128.0,14,1,4,10,2014,280,7,41
23729.0,7,5,2,6,2007,167,16,24
25165.0,5,0,1,2,2011,59,28,9
23560.0,6,6,2,6,2013,174,23,25
20910.0,4,2,4,10,2016,279,5,40
32409.0,10,2,4,10,2008,275,1,40
40284.0,16,1,2,5,2015,132,12,20
31242.0,16,4,2,5,2011,140,20,20
27208.0,8,5,2,6,2002,152,1,22
35988.0,11,1,3,9,2017,269,26,39
31478.0,13,1,2,5,2003,147,27,22
35340.0,17,1,1,1,2010,26,26,4
32225.0,20,0,1,3,2015,89,30,14
39023.0,10,3,3,7,2012,194,12,28
34545.0,19,4,2,6,2016,155,3,22
31014.0,5,5,3,7,2005,204,23,29
32447.0,22,2,3,7,2007,185,4,27
32012.0,3,4,1,1,2005,21,21,3
23756.0,17,5,1,3,2018,90,31,13
39115.0,14,2,4,10,2007,276,3,40
32797.0,10,6,1,3,2017,71,12,10
22593.0,2,0,4,10,2006,296,23,43
44442.0,20,4,3,7,2002,200,19,29
30646.0,10,1,1,2,2018,51,20,8
30069.0,5,4,1,3,2013,81,22,12
28638.0,1,3,3,7,2002,192,11,28
30299.0,3,2,3,7,2013,205,24,30
32510.0,6,1,1,1,2016,26,26,4
29239.0,17,4,2,4,2016,92,1,13
29509.0,3,4,1,1,2010,15,15,2
31842.0,12,2,1,3,2010,76,17,11
28552.0,22,4,2,4,2009,100,10,15
30707.0,18,1,1,3,2012,80,20,12
26250.0,16,6,1,1,2017,1,1,52
27033.0,0,6,2,4,2002,97,7,14
36469.0,11,2,1,1,2013,16,16,3
30258.0,2,6,1,2,2003,40,9,6
35142.0,20,4,3,7,2008,186,4,27
26360.0,18,6,1,3,2012,71,11,10
27621.0,23,2,4,10,2013,303,30,44
26201.0,3,6,4,12,2010,346,12,49
25983.0,20,5,2,5,2016,142,21,20
44690.0,21,1,2,6,2002,162,11,24
23359.0,1,4,4,11,2015,317,13,46
43870.0,21,1,2,6,2003,175,24,26
21639.0,5,4,4,10,2014,283,10,41
29072.0,13,5,1,2,2014,53,22,8
38754.0,20,5,1,2,2013,33,2,5
34320.0,20,5,4,11,2005,330,26,47
48967.0,19,0,2,6,2007,169,18,25
26401.0,1,5,1,3,2013,75,16,11
28264.0,20,4,2,5,2012,132,11,19
27307.0,5,2,3,9,2002,247,4,36
25380.0,5,3,4,10,2008,297,23,43
35316.0,22,0,1,2,2008,35,4,6
22795.0,3,2,2,5,2015,126,6,19
41767.0,21,1,1,1,2015,13,13,3
34599.0,8,3,3,8,2008,220,7,32
28972.0,19,4,2,4,2011,119,29,17
30224.0,4,0,1,1,2013,28,28,5
39409.0,14,2,1,1,2009,14,14,3
51214.0,16,1,3,8,2010,229,17,33
27459.0,12,5,2,4,2004,108,17,16
33710.0,7,3,2,6,2011,174,23,25
35214.0,18,1,1,2,2004,41,10,7
41409.0,20,3,3,9,2004,253,9,37
23469.0,2,6,4,11,2002,321,17,46
34687.0,17,1,1,2,2007,58,27,9
44605.0,23,0,3,8,2002,231,19,34
27424.0,18,5,4,10,2016,282,8,40
37991.0,12,3,1,1,2014,2,2,1
42314.0,8,2,1,1,2015,28,28,5
31645.0,20,1,4,10,2013,281,8,41
33063.0,8,6,1,1,2012,15,15,2
31518.0,12,3,1,3,2002,87,28,13
40502.0,20,5,3,8,2012,224,11,32
32062.0,15,0,3,9,2003,272,29,40
32425.0,9,2,1,1,2017,4,4,1
25364.0,19,5,2,4,2017,98,8,14
22870.0,1,6,1,2,2017,57,26,8
32002.0,10,2,4,11,2005,313,9,45
33320.0,22,0,2,4,2007,113,23,17
26431.0,15,6,3,9,2015,270,27,39
33223.0,9,4,3,7,2006,188,7,27
36510.0,21,3,3,7,2017,187,6,27
23723.0,2,4,3,9,2006,272,29,39
33283.0,13,2,2,4,2007,101,11,15
29897.0,21,3,4,10,2015,274,1,40
29526.0,16,4,1,3,2009,86,27,13
28747.0,10,4,2,6,2017,160,9,23
32324.0,15,2,1,3,2004,91,31,14
30424.0,11,6,1,1,2017,15,15,2
29818.0,20,6,4,10,2010,297,24,42
21750.0,2,2,2,4,2016,118,27,17
30948.0,11,3,4,10,2011,293,20,42
24643.0,4,1,4,11,2005,326,22,47
30212.0,10,5,1,1,2016,9,9,1
26974.0,14,6,4,10,2004,284,10,41
21883.0,4,3,2,5,2010,140,20,20
27361.0,7,1,2,6,2014,154,3,23
28339.0,17,4,1,2,2017,55,24,8
24069.0,2,6,2,6,2004,179,27,26
31606.0,10,6,1,2,2009,53,22,8
33036.0,15,5,1,1,2012,14,14,2
29739.0,1,3,1,1,2010,21,21,3
26993.0,23,5,2,4,2011,99,9,14
42025.0,21,5,3,8,2016,219,6,31
28873.0,0,0,1,2,2003,34,3,6
24057.0,0,6,2,4,2004,109,18,16
28919.0,8,0,4,10,2008,287,13,42
33515.0,9,2,1,3,2010,76,17,11
37374.0,8,1,1,2,2011,46,15,7
32581.0,3,5,1,2,2007,41,10,6
21898.0,3,3,4,11,2014,310,6,45
36614.0,13,5,1,1,2003,18,18,3
34638.0,8,0,4,11,2004,320,15,47
37887.0,23,0,1,1,2007,29,29,5
29164.0,3,2,1,2,2006,53,22,8
24776.0,6,2,4,11,2010,321,17,46
26094.0,3,5,3,8,2008,236,23,34
34285.0,21,5,1,3,2013,61,2,9
34859.0,15,2,4,12,2009,350,16,51
21915.0,4,2,4,10,2011,278,5,40
35073.0,8,0,1,3,2018,64,5,10
32880.0,1,4,2,6,2002,179,28,26
29534.0,16,0,4,10,2002,287,14,42
43901.0,16,0,3,8,2016,214,1,31
24405.0,3,2,2,4,2008,107,16,16
44294.0,21,2,3,9,2016,251,7,36
29447.0,12,5,2,4,2018,97,7,14
30190.0,1,0,3,8,2008,217,4,32
28831.0,15,5,4,11,2002,327,23,47
21756.0,4,0,3,9,2007,260,17,38
31224.0,22,0,1,3,2006,72,13,11
26233.0,3,2,1,1,2005,12,12,2
23887.0,2,0,4,11,2006,331,27,48
32523.0,6,0,3,8,2006,219,7,32
29413.0,22,5,2,4,2009,101,11,15
32028.0,0,6,1,1,2011,30,30,4
38371.0,13,1,2,6,2015,160,9,24
34553.0,9,0,2,4,2008,98,7,15
37887.0,16,0,3,9,2008,245,1,36
21456.0,2,6,3,9,2009,263,20,38
52001.0,20,0,3,7,2005,199,18,29
32094.0,18,0,4,11,2015,320,16,47
22435.0,8,6,4,10,2004,284,10,41
39603.0,16,4,2,6,2013,172,21,25
32990.0,14,3,1,3,2006,82,23,12
37131.0,12,2,3,9,2015,273,30,40
41824.0,10,4,1,2,2015,37,6,6
29058.0,23,6,1,1,2007,7,7,1
34369.0,7,0,4,12,2013,343,9,50
30451.0,8,0,3,7,2016,193,11,28
29954.0,6,4,3,8,2006,237,25,34
34904.0,0,1,3,7,2018,205,24,30
31336.0,9,5,3,7,2015,199,18,29
27747.0,10,0,4,10,2017,275,2,40
20813.0,3,4,2,4,2017,104,14,15
24669.0,8,6,1,3,2004,67,7,10
53760.0,18,0,3,8,2006,219,7,32
48366.0,19,1,3,8,2004,216,3,32
45265.0,13,1,3,7,2005,186,5,27
30224.0,14,5,4,12,2002,355,21,51
32418.0,19,2,2,5,2003,127,7,19
35698.0,20,2,3,9,2008,254,10,37
29988.0,22,6,2,6,2006,162,11,23
32512.0,12,5,4,12,2016,359,24,51
29886.0,21,4,1,3,2002,74,15,11
28029.0,0,5,1,3,2013,75,16,11
31619.0,9,2,2,4,2003,113,23,17
32986.0,14,0,2,5,2007,134,14,20
38945.0,19,0,1,1,2016,25,25,4
28473.0,21,5,4,10,2009,283,10,41
26756.0,23,4,4,10,2013,284,11,41
29882.0,2,0,1,2,2009,54,23,9
27209.0,3,4,3,7,2003,199,18,29
29536.0,19,6,4,10,2005,282,9,40
33052.0,8,0,3,8,2015,215,3,32
27970.0,3,0,1,2,2009,47,16,8
34737.0,20,6,1,1,2012,29,29,4
29806.0,23,2,4,11,2017,326,22,47
27455.0,23,4,2,5,2018,131,11,19
33278.0,15,1,1,1,2017,3,3,1
24486.0,5,0,2,5,2015,138,18,21
23850.0,1,5,4,10,2009,304,31,44
31712.0,23,4,3,9,2011,245,2,35
25995.0,7,4,2,5,2013,123,3,18
32844.0,13,6,1,1,2008,27,27,4
26307.0,3,1,1,1,2005,11,11,2
25174.0,0,1,3,9,2015,258,15,38
33016.0,18,6,3,8,2017,218,6,31
31781.0,15,4,4,10,2005,301,28,43
26300.0,10,6,2,6,2012,169,17,24
43204.0,12,5,3,9,2014,249,6,36
27053.0,7,0,3,8,2014,230,18,34
21581.0,7,6,2,6,2004,172,20,25
30393.0,19,6,4,12,2011,359,25,51
37905.0,22,0,3,9,2006,261,18,38
32249.0,7,5,3,7,2012,189,7,27
33851.0,10,0,1,3,2004,68,8,11
24363.0,2,0,4,12,2002,357,23,52
33321.0,10,3,3,7,2018,200,19,29
27645.0,23,5,4,11,2005,316,12,45
32431.0,23,4,1,1,2003,10,10,2
28443.0,2,1,3,8,2017,213,1,31
37829.0,16,0,4,12,2007,351,17,51
34068.0,13,4,2,5,2006,125,5,18
34447.0,16,0,1,1,2009,5,5,2
27889.0,12,6,1,2,2002,48,17,7
40813.0,13,3,4,10,2007,277,4,40
27253.0,5,6,3,7,2016,213,31,30
31603.0,2,2,1,1,2010,6,6,1
22216.0,3,4,2,5,2002,137,17,20
44914.0,15,2,2,5,2010,146,26,21
27716.0,9,5,4,10,2013,278,5,40
38209.0,11,6,1,2,2003,47,16,7
35380.0,0,6,3,8,2016,234,21,33
20515.0,5,5,3,9,2013,271,28,39
21504.0,3,3,2,5,2003,149,29,22
27598.0,2,6,2,6,2002,181,30,26
43166.0,20,3,3,7,2014,184,3,27
35710.0,9,0,3,8,2010,235,23,34
29016.0,17,3,4,11,2010,329,25,47
35872.0,17,0,1,1,2009,5,5,2
27372.0,8,3,4,12,2003,359,25,52
38702.0,9,4,1,3,2005,63,4,9
21863.0,5,1,2,4,2005,109,19,16
28081.0,12,3,1,3,2016,84,24,12
49088.0,18,2,2,6,2013,177,26,26
31038.0,3,3,4,12,2013,346,12,50
24047.0,10,6,4,10,2016,290,16,41
32498.0,19,2,4,11,2014,316,12,46
37403.0,14,5,3,8,2009,241,29,35
27904.0,17,4,4,10,2015,289,16,42
43565.0,10,0,3,9,2007,253,10,37
28017.0,4,2,3,7,2012,193,11,28
25629.0,0,5,3,7,2014,186,5,27
32865.0,4,0,3,7,2006,212,31,31
35969.0,13,4,1,1,2006,27,27,4
33751.0,7,4,3,7,2002,186,5,27
49673.0,15,1,3,7,2017,199,18,29
31222.0,20,1,2,6,2003,154,3,23
39400.0,10,1,1,2,2009,55,24,9
38084.0,18,3,4,12,2002,353,19,51
37741.0,9,1,4,12,2002,337,3,49
41136.0,15,4,1,1,2013,25,25,4
25968.0,14,5,4,11,2013,306,2,44
32112.0,23,3,3,9,2002,262,19,38
26752.0,17,5,2,5,2017,147,27,21
37444.0,21,2,1,2,2014,36,5,6
22008.0,4,3,2,5,2003,128,8,19
47194.0,21,1,3,7,2018,191,10,28
26515.0,15,6,3,9,2011,261,18,37
28119.0,1,4,1,2,2016,57,26,8
38441.0,10,0,3,7,2010,207,26,30
34389.0,12,5,4,12,2017,350,16,50
